ephys_bin_id,frame_velocity,frame_acceleration,frame_raw,frame_yaw,frame_pitch,lick_count,frame_position,reward-sound_count,reward-valve-open_count,bin_start,bin_end
"(1093040000, 1093080000]",48.161316,-1.772501,536.0,481.0,22.0,0.0,142.66205,0.0,0.0,1093040000,1093080000
"(1093080000, 1093120000]",44.40982,-0.97954106,484.3333333333333,485.6666666666667,27.333333333333332,0.0,144.5688,0.0,0.0,1093080000,1093120000
"(1093120000, 1093160000]",44.149467,0.9830258,469.5,473.5,36.0,0.0,146.38525,0.0,0.0,1093120000,1093160000
"(1093160000, 1093200000]",45.61167,0.43402976,492.5,491.0,20.5,0.0,147.89255,0.0,0.0,1093160000,1093200000
"(1093200000, 1093240000]",48.46471,2.0653698,511.3333333333333,483.6666666666667,18.333333333333332,0.0,149.83061,0.0,0.0,1093200000,1093240000
"(1093240000, 1093280000]",54.587418,2.7949166,579.0,489.5,70.0,0.0,151.9696,0.0,0.0,1093240000,1093280000
"(1093280000, 1093320000]",62.592056,2.335138,667.0,486.6666666666667,106.33333333333333,0.0,154.43654,0.0,0.0,1093280000,1093320000
"(1093320000, 1093360000]",66.477425,0.58488315,714.0,476.0,102.5,0.0,157.12994,0.0,0.0,1093320000,1093360000
"(1093360000, 1093400000]",65.46417,0.16516483,705.0,505.0,64.5,0.0,159.33191,0.0,0.0,1093360000,1093400000
"(1093400000, 1093440000]",70.95261,3.4577186,742.6666666666666,505.0,36.333333333333336,0.0,162.13527,0.0,0.0,1093400000,1093440000
"(1093440000, 1093480000]",77.464905,-0.16222844,843.0,520.0,46.5,0.0,165.27475,0.0,0.0,1093440000,1093480000
"(1093480000, 1093520000]",70.49002,-3.449726,782.0,521.6666666666666,13.666666666666666,0.0,168.3932,0.0,0.0,1093480000,1093520000
"(1093520000, 1093560000]",68.59627,1.9408321,722.0,523.0,6.5,0.0,171.19525,0.0,0.0,1093520000,1093560000
"(1093560000, 1093600000]",68.721436,-0.59702367,751.0,531.5,8.5,0.0,173.52675,0.0,0.0,1093560000,1093600000
"(1093600000, 1093640000]",70.00624,1.3342185,749.6666666666666,540.0,6.333333333333333,0.0,176.39464,0.0,0.0,1093600000,1093640000
"(1093640000, 1093680000]",74.64432,1.7122133,802.5,557.5,8.5,0.0,179.39716,0.0,0.0,1093640000,1093680000
"(1093680000, 1093720000]",79.683105,1.5515451,850.0,518.6666666666666,7.333333333333333,0.0,182.6089,0.0,0.0,1093680000,1093720000
"(1093720000, 1093760000]",79.89494,-1.0154462,868.5,509.5,6.5,0.0,185.97226,0.0,0.0,1093720000,1093760000
"(1093760000, 1093800000]",77.38585,-0.222379,845.0,524.0,-5.5,0.0,188.59904,0.0,0.0,1093760000,1093800000
"(1093800000, 1093840000]",81.2042,1.555975,860.6666666666666,513.0,-15.666666666666666,0.0,191.88043,0.0,0.0,1093800000,1093840000
"(1093840000, 1093880000]",81.94687,-1.4229782,905.0,539.5,-16.5,0.0,195.33139,0.0,0.0,1093840000,1093880000
"(1093880000, 1093920000]",80.44562,0.87825423,864.0,547.3333333333334,-17.333333333333332,0.0,198.67189,0.0,0.0,1093880000,1093920000
"(1093920000, 1093960000]",85.60312,0.81778485,918.5,540.5,-20.0,0.0,202.1062,0.0,0.0,1093920000,1093960000
"(1093960000, 1094000000]",80.9082,-3.4938855,894.0,537.5,-29.0,0.0,204.9219,0.0,0.0,1093960000,1094000000
"(1094000000, 1094040000]",75.93861,-0.33251527,824.0,540.3333333333334,-14.0,0.0,208.13875,0.0,0.0,1094000000,1094040000
"(1094040000, 1094080000]",78.709915,1.7917063,828.5,530.5,1.0,0.0,211.315,0.0,0.0,1094040000,1094080000
"(1094080000, 1094120000]",77.93535,-1.3277384,860.0,555.3333333333334,4.333333333333333,0.0,214.63673,0.0,0.0,1094080000,1094120000
"(1094120000, 1094160000]",75.47066,-0.2531619,813.0,559.5,4.5,0.0,217.81145,0.0,0.0,1094120000,1094160000
"(1094160000, 1094200000]",76.39989,1.027063,815.0,541.5,8.0,0.0,220.33029,0.0,0.0,1094160000,1094200000
"(1094200000, 1094240000]",75.727394,-1.634652,827.3333333333334,564.0,5.666666666666667,0.0,223.5418,0.0,0.0,1094200000,1094240000
"(1094240000, 1094280000]",70.17377,-1.3114167,772.5,598.0,4.5,0.0,226.59781,0.0,0.0,1094240000,1094280000
"(1094280000, 1094320000]",72.39825,1.877509,774.0,599.0,6.0,0.0,228.94086,0.0,0.0,1094280000,1094320000
"(1094320000, 1094360000]",75.49192,-0.1970942,818.6666666666666,595.0,3.3333333333333335,0.0,232.0526,0.0,0.0,1094320000,1094360000
"(1094360000, 1094400000]",70.82144,-1.1778321,771.0,596.0,1.0,0.0,235.132,0.0,0.0,1094360000,1094400000
"(1094400000, 1094440000]",70.503815,0.38155398,751.6666666666666,569.0,-2.0,0.0,238.06384,0.0,0.0,1094400000,1094440000
"(1094440000, 1094480000]",71.953125,-1.8371607,795.5,579.0,-3.0,0.0,241.05554,0.0,0.0,1094440000,1094480000
"(1094480000, 1094520000]",63.156097,-2.3466318,699.0,587.6666666666666,-40.666666666666664,0.0,243.85254,0.0,0.0,1094480000,1094520000
"(1094520000, 1094560000]",63.54795,2.4478512,673.0,598.5,-47.5,0.0,246.42325,0.0,0.0,1094520000,1094560000
"(1094560000, 1094600000]",68.90318,1.6887096,731.0,602.5,-48.5,0.0,248.6307,0.0,0.0,1094560000,1094600000
"(1094600000, 1094640000]",66.94357,-1.9401022,735.6666666666666,580.0,-40.666666666666664,0.0,251.50804,0.0,0.0,1094600000,1094640000
"(1094640000, 1094680000]",61.682514,-2.5052142,680.0,568.5,-36.5,0.0,254.19806,0.0,0.0,1094640000,1094680000
"(1094680000, 1094720000]",55.862732,-2.641663,617.0,561.0,-23.5,0.0,256.15717,0.0,0.0,1094680000,1094720000
"(1094720000, 1094760000]",49.98944,-2.6494317,555.6666666666666,567.0,2.0,0.0,258.3576,0.0,0.0,1094720000,1094760000
"(1094760000, 1094800000]",43.185474,-1.8043336,473.5,545.0,14.0,0.0,260.2974,0.0,0.0,1094760000,1094800000
"(1094800000, 1094840000]",20.447756,-13.979091,440.0,537.6666666666666,56.333333333333336,0.0,261.80655,0.0,0.0,1094800000,1094840000
"(1094840000, 1094880000]",0.0,2.2737368e-13,443.5,513.0,120.5,0.0,262.0291,0.0,0.0,1094840000,1094880000
"(1094880000, 1094920000]",9.094947e-13,2.2737368e-13,456.0,490.0,157.0,0.0,262.0291,0.0,0.0,1094880000,1094920000
"(1094920000, 1094960000]",0.0,-4.5474735e-13,515.0,497.3333333333333,142.66666666666666,0.0,262.0291,0.0,0.0,1094920000,1094960000
"(1094960000, 1095000000]",0.0,6.82121e-13,585.0,517.5,78.0,0.0,262.0291,0.0,0.0,1094960000,1095000000
"(1095000000, 1095040000]",3.031649e-13,-3.031649e-13,608.3333333333334,522.0,23.0,0.0,262.0291,0.0,0.0,1095000000,1095040000
"(1095040000, 1095080000]",4.5474735e-13,2.2737368e-13,608.5,556.5,-9.0,0.0,262.0291,0.0,0.0,1095040000,1095080000
"(1095080000, 1095120000]",0.0,0.0,505.0,565.0,-44.5,0.0,262.0291,0.0,0.0,1095080000,1095120000
"(1095120000, 1095160000]",6.063298e-13,-1.5158245e-13,393.6666666666667,533.3333333333334,-15.666666666666666,0.0,262.0291,0.0,0.0,1095120000,1095160000
"(1095160000, 1095200000]",-9.094947e-13,-2.2737368e-13,304.5,520.5,-2.0,0.0,262.0291,0.0,0.0,1095160000,1095200000
"(1095200000, 1095240000]",-3.031649e-13,0.0,280.3333333333333,516.3333333333334,3.3333333333333335,0.0,262.0291,0.0,0.0,1095200000,1095240000
"(1095240000, 1095280000]",-4.5474735e-13,2.2737368e-13,308.0,513.0,26.5,0.0,262.0291,0.0,0.0,1095240000,1095280000
"(1095280000, 1095320000]",4.5474735e-13,0.0,288.5,499.0,41.0,0.0,262.0291,0.0,0.0,1095280000,1095320000
"(1095320000, 1095360000]",3.031649e-13,0.0,252.66666666666666,487.3333333333333,22.333333333333332,0.0,262.0291,0.0,0.0,1095320000,1095360000
"(1095360000, 1095400000]",0.0,2.2737368e-13,219.0,452.5,9.0,0.0,262.0291,0.0,0.0,1095360000,1095400000
"(1095400000, 1095440000]",0.0,0.0,241.66666666666666,474.6666666666667,33.333333333333336,0.0,262.0291,0.0,0.0,1095400000,1095440000
"(1095440000, 1095480000]",4.5474735e-13,-4.5474735e-13,256.0,474.5,12.0,0.0,262.0291,0.0,0.0,1095440000,1095480000
"(1095480000, 1095520000]",-9.094947e-13,2.2737368e-13,261.5,482.0,0.5,0.0,262.0291,0.0,0.0,1095480000,1095520000
"(1095520000, 1095560000]",3.031649e-13,0.0,290.0,473.3333333333333,1.0,0.0,262.0291,0.0,0.0,1095520000,1095560000
"(1095560000, 1095600000]",-4.5474735e-13,-2.2737368e-13,355.0,472.5,2.5,0.0,262.0291,0.0,0.0,1095560000,1095600000
"(1095600000, 1095640000]",0.0,0.0,423.3333333333333,508.0,7.0,0.0,262.0291,0.0,0.0,1095600000,1095640000
"(1095640000, 1095680000]",-4.5474735e-13,4.5474735e-13,439.0,537.5,8.5,0.0,262.0291,0.0,0.0,1095640000,1095680000
"(1095680000, 1095720000]",4.5474735e-13,-2.2737368e-13,453.5,564.0,23.0,0.0,262.0291,0.0,0.0,1095680000,1095720000
"(1095720000, 1095760000]",0.0,0.0,432.0,566.6666666666666,20.333333333333332,0.0,262.0291,0.0,0.0,1095720000,1095760000
"(1095760000, 1095800000]",-4.5474735e-13,-2.2737368e-13,363.5,537.5,7.0,0.0,262.0291,0.0,0.0,1095760000,1095800000
"(1095800000, 1095840000]",0.0,0.0,358.3333333333333,506.3333333333333,6.333333333333333,0.0,262.0291,0.0,0.0,1095800000,1095840000
"(1095840000, 1095880000]",-9.094947e-13,2.2737368e-13,348.5,494.5,15.5,0.0,262.0291,0.0,0.0,1095840000,1095880000
"(1095880000, 1095920000]",4.5474735e-13,2.2737368e-13,346.5,491.5,29.0,0.0,262.0291,0.0,0.0,1095880000,1095920000
"(1095920000, 1095960000]",0.0,-4.5474735e-13,362.6666666666667,497.0,25.333333333333332,0.0,262.0291,0.0,0.0,1095920000,1095960000
"(1095960000, 1096000000]",-4.5474735e-13,4.5474735e-13,369.0,501.5,8.0,0.0,262.0291,0.0,0.0,1095960000,1096000000
"(1096000000, 1096040000]",0.0,0.0,406.6666666666667,513.0,5.0,0.0,262.0291,0.0,0.0,1096000000,1096040000
"(1096040000, 1096080000]",0.0,0.0,403.5,516.5,1.5,0.0,262.0291,0.0,0.0,1096040000,1096080000
"(1096080000, 1096120000]",0.0,0.0,373.0,527.5,-1.5,0.0,262.0291,0.0,0.0,1096080000,1096120000
"(1096120000, 1096160000]",0.0,-1.5158245e-13,270.3333333333333,498.3333333333333,3.6666666666666665,0.0,262.0291,0.0,0.0,1096120000,1096160000
"(1096160000, 1096200000]",-9.094947e-13,0.0,175.0,464.0,3.0,0.0,262.0291,0.0,0.0,1096160000,1096200000
"(1096200000, 1096240000]",0.0,1.5158245e-13,109.66666666666667,455.0,1.3333333333333333,0.0,262.0291,0.0,0.0,1096200000,1096240000
"(1096240000, 1096280000]",0.0,-2.2737368e-13,55.5,436.0,1.5,0.0,262.0291,0.0,0.0,1096240000,1096280000
"(1096280000, 1096320000]",-4.5474735e-13,0.0,40.5,433.0,6.0,0.0,262.0291,0.0,0.0,1096280000,1096320000
"(1096320000, 1096360000]",0.0,3.031649e-13,36.0,397.0,32.666666666666664,0.0,262.0291,0.0,0.0,1096320000,1096360000
"(1096360000, 1096400000]",-4.5474735e-13,-6.82121e-13,25.5,358.0,35.0,0.0,262.0291,0.0,0.0,1096360000,1096400000
"(1096400000, 1096440000]",-3.031649e-13,3.031649e-13,12.666666666666666,332.6666666666667,25.333333333333332,0.0,262.0291,0.0,0.0,1096400000,1096440000
"(1096440000, 1096480000]",-4.5474735e-13,-2.2737368e-13,10.5,285.5,12.5,0.0,262.0291,0.0,0.0,1096440000,1096480000
"(1096480000, 1096520000]",0.0,0.0,30.5,273.5,8.5,0.0,262.0291,0.0,0.0,1096480000,1096520000
"(1096520000, 1096560000]",3.031649e-13,4.5474735e-13,66.66666666666667,245.66666666666666,7.0,0.0,262.0291,0.0,0.0,1096520000,1096560000
"(1096560000, 1096600000]",9.094947e-13,0.0,80.5,214.0,19.0,0.0,262.0291,0.0,0.0,1096560000,1096600000
"(1096600000, 1096640000]",3.031649e-13,-3.031649e-13,87.66666666666667,180.66666666666666,27.666666666666668,0.0,262.0291,0.0,0.0,1096600000,1096640000
"(1096640000, 1096680000]",0.0,0.0,82.5,133.5,47.0,0.0,262.0291,0.0,0.0,1096640000,1096680000
"(1096680000, 1096720000]",0.0,0.0,83.5,106.0,50.5,0.0,262.0291,0.0,0.0,1096680000,1096720000
"(1096720000, 1096760000]",-6.063298e-13,-3.031649e-13,67.0,84.66666666666667,27.0,0.0,262.0291,0.0,0.0,1096720000,1096760000
"(1096760000, 1096800000]",-4.5474735e-13,6.82121e-13,53.0,59.5,3.0,0.0,262.0291,0.0,0.0,1096760000,1096800000
"(1096800000, 1096840000]",-4309.5244,-4309.648,98.0,43.0,-1.0,0.0,262.0291,0.0,0.0,1096800000,1096840000
"(1096840000, 1096880000]",-6464.6567,6464.4717,188.5,29.5,-11.5,0.0,-169.0,0.0,0.0,1096840000,1096880000
"(1096880000, 1096920000]",4.5474735e-13,2.2737368e-13,256.0,31.5,-24.5,0.0,-169.0,0.0,0.0,1096880000,1096920000
"(1096920000, 1096960000]",3.031649e-13,0.0,318.3333333333333,33.333333333333336,-23.0,0.0,-169.0,0.0,0.0,1096920000,1096960000
"(1096960000, 1097000000]",4.5474735e-13,0.0,325.5,31.0,-3.5,0.0,-169.0,0.0,0.0,1096960000,1097000000
"(1097000000, 1097040000]",3.031649e-13,-3.031649e-13,293.3333333333333,38.333333333333336,18.0,0.0,-169.0,0.0,0.0,1097000000,1097040000
"(1097040000, 1097080000]",0.0,4.5474735e-13,262.0,37.0,39.0,0.0,-169.0,0.0,0.0,1097040000,1097080000
"(1097080000, 1097120000]",0.0,-4.5474735e-13,233.0,43.5,24.0,0.0,-169.0,0.0,0.0,1097080000,1097120000
"(1097120000, 1097160000]",-6.063298e-13,0.0,226.33333333333334,63.333333333333336,-2.0,0.0,-169.0,0.0,0.0,1097120000,1097160000
"(1097160000, 1097200000]",-9.094947e-13,2.2737368e-13,207.0,77.5,-26.5,0.0,-169.0,0.0,0.0,1097160000,1097200000
"(1097200000, 1097240000]",6.063298e-13,0.0,149.0,104.33333333333333,-52.333333333333336,0.0,-169.0,0.0,0.0,1097200000,1097240000
"(1097240000, 1097280000]",0.0,0.0,86.5,124.0,-65.0,0.0,-169.0,0.0,0.0,1097240000,1097280000
"(1097280000, 1097320000]",0.0,2.2737368e-13,54.5,139.5,-69.0,0.0,-169.0,0.0,0.0,1097280000,1097320000
"(1097320000, 1097360000]",0.0,0.35442683,40.666666666666664,159.33333333333334,-60.333333333333336,0.0,-169.0,0.0,0.0,1097320000,1097360000
"(1097360000, 1097400000]",3.3988624,2.0244234,42.5,166.0,-15.5,0.0,-168.96454,0.0,0.0,1097360000,1097400000
"(1097400000, 1097440000]",6.260362,0.67766,63.333333333333336,169.66666666666666,10.0,0.0,-168.74147,0.0,0.0,1097400000,1097440000
"(1097440000, 1097480000]",7.123848,-0.25288743,79.0,183.0,35.5,0.0,-168.45184,0.0,0.0,1097440000,1097480000
"(1097480000, 1097520000]",6.0149517,-0.76349974,68.5,190.0,52.5,0.0,-168.23056,0.0,0.0,1097480000,1097520000
"(1097520000, 1097560000]",3.4851677,-0.8630937,43.0,201.0,67.33333333333333,0.0,-168.0342,0.0,0.0,1097520000,1097560000
"(1097560000, 1097600000]",2.3130476,-0.024822578,25.5,206.0,56.0,0.0,-167.92209,0.0,0.0,1097560000,1097600000
"(1097600000, 1097640000]",3.9318209,1.0953969,36.0,213.33333333333334,57.333333333333336,0.0,-167.80547,0.0,0.0,1097600000,1097640000
"(1097640000, 1097680000]",6.6376524,0.90126324,67.5,212.5,56.0,0.0,-167.58365,0.0,0.0,1097640000,1097680000
"(1097680000, 1097720000]",8.418899,0.6492744,87.5,218.5,45.5,0.0,-167.33154,0.0,0.0,1097680000,1097720000
"(1097720000, 1097760000]",9.931224,0.8003049,102.66666666666667,227.66666666666666,35.0,0.0,-166.9522,0.0,0.0,1097720000,1097760000
"(1097760000, 1097800000]",11.770843,0.5787941,125.0,250.0,20.0,0.0,-166.4966,0.0,0.0,1097760000,1097800000
"(1097800000, 1097840000]",14.387032,1.4887487,146.33333333333334,258.3333333333333,7.666666666666667,0.0,-165.96227,0.0,0.0,1097800000,1097840000
"(1097840000, 1097880000]",18.088154,1.097625,191.0,267.5,19.5,0.0,-165.283,0.0,0.0,1097840000,1097880000
"(1097880000, 1097920000]",20.097221,0.845098,212.5,269.0,24.5,0.0,-164.64694,0.0,0.0,1097880000,1097920000
"(1097920000, 1097960000]",20.048807,-1.0101912,222.0,277.3333333333333,28.666666666666668,0.0,-163.7865,0.0,0.0,1097920000,1097960000
"(1097960000, 1098000000]",15.657871,-2.3361413,181.5,267.0,26.5,0.0,-163.02245,0.0,0.0,1097960000,1098000000
"(1098000000, 1098040000]",8.666141,-2.9526742,109.66666666666667,256.3333333333333,43.333333333333336,0.0,-162.519,0.0,0.0,1098000000,1098040000
"(1098040000, 1098080000]",1.5491794,-1.9894443,28.5,241.5,49.5,0.0,-162.3031,0.0,0.0,1098040000,1098080000
"(1098080000, 1098120000]",0.0,-0.11554968,-7.0,226.0,16.5,0.0,-162.2954,0.0,0.0,1098080000,1098120000
"(1098120000, 1098160000]",0.0,0.0,-46.333333333333336,207.66666666666666,-6.0,0.0,-162.2954,0.0,0.0,1098120000,1098160000
"(1098160000, 1098200000]",0.0,0.0,-61.5,172.0,-26.5,0.0,-162.2954,0.0,0.0,1098160000,1098200000
"(1098200000, 1098240000]",0.0,0.0,-65.66666666666667,144.0,-47.0,0.0,-162.2954,0.0,0.0,1098200000,1098240000
"(1098240000, 1098280000]",0.0,0.0,-39.0,113.0,-56.5,0.0,-162.2954,0.0,0.0,1098240000,1098280000
"(1098280000, 1098320000]",0.0,0.0,-26.0,90.5,-48.5,0.0,-162.2954,0.0,0.0,1098280000,1098320000
"(1098320000, 1098360000]",-3.031649e-13,-1.5158245e-13,-8.333333333333334,62.666666666666664,-21.333333333333332,0.0,-162.2954,0.0,0.0,1098320000,1098360000
"(1098360000, 1098400000]",-4.5474735e-13,0.023249855,0.0,31.0,1.0,0.0,-162.2954,0.0,0.0,1098360000,1098400000
"(1098400000, 1098440000]",0.29294744,0.21598245,1.6666666666666667,5.333333333333333,13.666666666666666,0.0,-162.2918,0.0,0.0,1098400000,1098440000
"(1098440000, 1098480000]",0.8100698,0.05699178,9.0,-5.0,24.0,0.0,-162.26685,0.0,0.0,1098440000,1098480000
"(1098480000, 1098520000]",0.8083355,-0.06894525,9.0,-16.5,26.5,0.0,-162.2399,0.0,0.0,1098480000,1098520000
"(1098520000, 1098560000]",0.464054,-0.13852383,5.666666666666667,-29.666666666666668,13.0,0.0,-162.21367,0.0,0.0,1098520000,1098560000
"(1098560000, 1098600000]",0.06897342,-0.12748432,1.5,-49.5,1.5,0.0,-162.2013,0.0,0.0,1098560000,1098600000
"(1098600000, 1098640000]",3.031649e-13,1.5158245e-13,-0.6666666666666666,-61.0,-8.0,0.0,-162.2013,0.0,0.0,1098600000,1098640000
"(1098640000, 1098680000]",0.0,-2.2737368e-13,-3.5,-64.0,-12.0,0.0,-162.2013,0.0,0.0,1098640000,1098680000
"(1098680000, 1098720000]",0.0,0.0,-7.5,-70.0,-8.0,0.0,-162.2013,0.0,0.0,1098680000,1098720000
"(1098720000, 1098760000]",3.031649e-13,0.0,-3.3333333333333335,-71.0,-3.6666666666666665,0.0,-162.2013,0.0,0.0,1098720000,1098760000
"(1098760000, 1098800000]",0.0,2.2737368e-13,-1.5,-65.5,-1.0,0.0,-162.2013,0.0,0.0,1098760000,1098800000
"(1098800000, 1098840000]",6.063298e-13,-1.5158245e-13,0.0,-65.0,-1.3333333333333333,0.0,-162.2013,0.0,0.0,1098800000,1098840000
"(1098840000, 1098880000]",0.0,0.0,0.0,-54.0,-5.0,0.0,-162.2013,0.0,0.0,1098840000,1098880000
"(1098880000, 1098920000]",0.0,0.0,-1.0,-45.0,-7.0,0.0,-162.2013,0.0,0.0,1098880000,1098920000
"(1098920000, 1098960000]",0.0,0.0,-2.0,-29.0,-2.6666666666666665,0.0,-162.2013,0.0,0.0,1098920000,1098960000
"(1098960000, 1099000000]",4.5474735e-13,4.5474735e-13,-0.5,-13.0,-2.0,0.0,-162.2013,0.0,0.0,1098960000,1099000000
"(1099000000, 1099040000]",0.0,-4.5474735e-13,-2.6666666666666665,-4.0,-2.0,0.0,-162.2013,0.0,0.0,1099000000,1099040000
"(1099040000, 1099080000]",0.0,2.2737368e-13,-1.0,-0.5,0.0,0.0,-162.2013,0.0,0.0,1099040000,1099080000
"(1099080000, 1099120000]",0.0,0.0,-1.5,2.0,0.0,0.0,-162.2013,0.0,0.0,1099080000,1099120000
"(1099120000, 1099160000]",0.015002053,0.015001141,0.0,5.666666666666667,0.0,0.0,-162.2013,0.0,0.0,1099120000,1099160000
"(1099160000, 1099200000]",0.046496075,0.012744959,0.5,13.0,2.0,0.0,-162.1998,0.0,0.0,1099160000,1099200000
"(1099200000, 1099240000]",0.122994274,0.046497006,1.0,16.0,3.6666666666666665,0.0,-162.1967,0.0,0.0,1099200000,1099240000
"(1099240000, 1099280000]",0.18598968,-0.047998905,2.5,24.5,4.5,0.0,-162.18895,0.0,0.0,1099240000,1099280000
"(1099280000, 1099320000]",0.091492064,-0.021736018,1.0,26.5,4.5,0.0,-162.18515,0.0,0.0,1099280000,1099320000
"(1099320000, 1099360000]",0.016007915,-0.023504838,0.3333333333333333,28.0,2.6666666666666665,0.0,-162.1828,0.0,0.0,1099320000,1099360000
"(1099360000, 1099400000]",-4.5474735e-13,2.2737368e-13,0.0,27.5,0.5,0.0,-162.1828,0.0,0.0,1099360000,1099400000
"(1099400000, 1099440000]",0.0,0.007502153,0.0,24.333333333333332,2.3333333333333335,0.0,-162.1828,0.0,0.0,1099400000,1099440000
"(1099440000, 1099480000]",0.06901736,0.04649623,0.5,20.5,3.5,0.0,-162.18205,0.0,0.0,1099440000,1099480000
"(1099480000, 1099520000]",0.13797276,-0.011254077,1.5,15.0,2.0,0.0,-162.17819,0.0,0.0,1099480000,1099520000
"(1099520000, 1099560000]",0.01600402,-0.03099692,0.3333333333333333,10.666666666666666,1.0,0.0,-162.1751,0.0,0.0,1099520000,1099560000
"(1099560000, 1099600000]",-4.5474735e-13,0.0,-0.5,6.0,1.0,0.0,-162.1751,0.0,0.0,1099560000,1099600000
"(1099600000, 1099640000]",3.031649e-13,0.0,-1.0,5.0,0.6666666666666666,0.0,-162.1751,0.0,0.0,1099600000,1099640000
"(1099640000, 1099680000]",0.02250163,0.03450095,0.0,2.0,0.5,0.0,-162.1751,0.0,0.0,1099640000,1099680000
"(1099680000, 1099720000]",0.11686736,0.02385135,1.0,0.5,0.0,0.0,-162.17279,0.0,0.0,1099680000,1099720000
"(1099720000, 1099760000]",0.04590551,-0.01639621,0.6666666666666666,0.0,0.0,0.0,-162.1689,0.0,0.0,1099720000,1099760000
"(1099760000, 1099800000]",0.09149604,0.047947925,1.0,-1.0,-1.0,0.0,-162.16666,0.0,0.0,1099760000,1099800000
"(1099800000, 1099840000]",0.29296985,0.022550473,3.0,-5.0,-2.6666666666666665,0.0,-162.15813,0.0,0.0,1099800000,1099840000
"(1099840000, 1099880000]",0.13951078,-0.092277944,2.0,-4.0,-3.5,0.0,-162.14734,0.0,0.0,1099840000,1099880000
"(1099880000, 1099920000]",0.02250179,-0.00075189024,0.0,-8.0,-2.5,0.0,-162.1458,0.0,0.0,1099880000,1099920000
"(1099920000, 1099960000]",0.077012785,0.07799005,0.3333333333333333,-9.333333333333334,-1.3333333333333333,0.0,-162.1443,0.0,0.0,1099920000,1099960000
"(1099960000, 1100000000]",0.34791607,0.045007665,4.0,-9.5,-1.5,0.0,-162.13501,0.0,0.0,1099960000,1100000000
"(1100000000, 1100040000]",0.49304232,0.10852158,4.333333333333333,-8.666666666666666,-4.666666666666667,0.0,-162.1191,0.0,0.0,1100000000,1100040000
"(1100040000, 1100080000]",0.7860061,0.06895946,8.5,-11.0,-5.5,0.0,-162.09186,0.0,0.0,1100040000,1100080000
"(1100080000, 1100120000]",0.9479575,0.08096692,9.5,-10.0,-1.0,0.0,-162.06409,0.0,0.0,1100080000,1100120000
"(1100120000, 1100160000]",0.6179821,-0.26946303,8.333333333333334,-8.0,-1.0,0.0,-162.02657,0.0,0.0,1100120000,1100160000
"(1100160000, 1100200000]",0.046505034,-0.093008734,1.0,-5.0,0.0,0.0,-162.0147,0.0,0.0,1100160000,1100200000
"(1100200000, 1100240000]",0.0,0.0,-5.666666666666667,-2.0,0.0,0.0,-162.0147,0.0,0.0,1100200000,1100240000
"(1100240000, 1100280000]",0.0,-2.2737368e-13,-3.0,0.0,-0.5,0.0,-162.0147,0.0,0.0,1100240000,1100280000
"(1100280000, 1100320000]",0.022489727,0.02248707,0.0,0.0,0.0,0.0,-162.0147,0.0,0.0,1100280000,1100320000
"(1100320000, 1100360000]",0.2159596,0.11599875,1.6666666666666667,0.6666666666666666,-0.3333333333333333,0.0,-162.01112,0.0,0.0,1100320000,1100360000
"(1100360000, 1100400000]",0.25347814,-0.16198963,4.0,1.0,0.5,0.0,-161.99701,0.0,0.0,1100360000,1100400000
"(1100400000, 1100440000]",6.063298e-13,-0.02299706,0.0,5.0,2.3333333333333335,0.0,-161.9947,0.0,0.0,1100400000,1100440000
"(1100440000, 1100480000]",9.094947e-13,-2.2737368e-13,-0.5,7.5,2.5,0.0,-161.9947,0.0,0.0,1100440000,1100480000
"(1100480000, 1100520000]",0.0,-2.2737368e-13,-0.5,7.5,1.0,0.0,-161.9947,0.0,0.0,1100480000,1100520000
"(1100520000, 1100560000]",-3.031649e-13,0.0,-0.3333333333333333,10.666666666666666,1.6666666666666667,0.0,-161.9947,0.0,0.0,1100520000,1100560000
"(1100560000, 1100600000]",4.5474735e-13,0.0,-1.0,9.0,1.0,0.0,-161.9947,0.0,0.0,1100560000,1100600000
"(1100600000, 1100640000]",0.0,0.0,-1.3333333333333333,7.333333333333333,1.0,0.0,-161.9947,0.0,0.0,1100600000,1100640000
"(1100640000, 1100680000]",0.0,0.0,0.0,5.0,0.5,0.0,-161.9947,0.0,0.0,1100640000,1100680000
"(1100680000, 1100720000]",0.023995046,0.035247486,0.0,6.5,1.5,0.0,-161.9947,0.0,0.0,1100680000,1100720000
"(1100720000, 1100760000]",0.04600415,-0.023498325,0.6666666666666666,4.333333333333333,0.6666666666666666,0.0,-161.9921,0.0,0.0,1100720000,1100760000
"(1100760000, 1100800000]",9.094947e-13,0.0,0.0,4.0,0.0,0.0,-161.9916,0.0,0.0,1100760000,1100800000
"(1100800000, 1100840000]",0.0,-3.031649e-13,-1.3333333333333333,3.6666666666666665,1.0,0.0,-161.9916,0.0,0.0,1100800000,1100840000
"(1100840000, 1100880000]",-4.5474735e-13,2.2737368e-13,0.0,1.5,0.5,0.0,-161.9916,0.0,0.0,1100840000,1100880000
"(1100880000, 1100920000]",0.0,0.011235299,0.0,1.0,0.0,0.0,-161.9916,0.0,0.0,1100880000,1100920000
"(1100920000, 1100960000]",0.029957578,-0.007490199,0.3333333333333333,1.0,0.0,0.0,-161.9906,0.0,0.0,1100920000,1100960000
"(1100960000, 1101000000]",-4.5474735e-13,2.2737368e-13,-0.5,0.0,0.0,0.0,-161.9901,0.0,0.0,1100960000,1101000000
